threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,brier,experiment,model
0.4199999999999998,0.985038084874864,0.8035714285714286,0.5056179775280899,0.6206896551724138,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.4299999999999998,0.984766050054407,0.8,0.4943820224719101,0.6111111111111112,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.43999999999999984,0.984766050054407,0.8113207547169812,0.48314606741573035,0.6056338028169014,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.44999999999999984,0.984766050054407,0.8235294117647058,0.47191011235955055,0.6,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.45999999999999985,0.984221980413493,0.8163265306122449,0.449438202247191,0.5797101449275363,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.46999999999999986,0.984221980413493,0.8444444444444444,0.42696629213483145,0.5671641791044776,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.47999999999999976,0.98449401523395,0.8636363636363636,0.42696629213483145,0.5714285714285714,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.48999999999999977,0.984766050054407,0.9024390243902439,0.4157303370786517,0.5692307692307692,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.4999999999999998,0.985038084874864,0.925,0.4157303370786517,0.5736434108527132,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.5099999999999998,0.98449401523395,0.9210526315789473,0.39325842696629215,0.5511811023622047,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.5199999999999998,0.98449401523395,0.9210526315789473,0.39325842696629215,0.5511811023622047,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.5299999999999998,0.983949945593036,0.9166666666666666,0.3707865168539326,0.528,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
