candidate_id,family,config,threshold,rows,positive_rows,prevalence,precision,recall,f1,pr_auc,roc_auc,brier,tn,fp,fn,tp,is_selected_threshold
logistic_balanced,logistic_regression,class_weight=balanced,0.48,484,76,0.15702479338842976,0.5041322314049587,0.8026315789473685,0.6192893401015228,0.7433236489223195,0.9274703302373581,0.10028023163396829,348,60,15,61,False
logistic_balanced,logistic_regression,class_weight=balanced,0.49,484,76,0.15702479338842976,0.5126050420168067,0.8026315789473685,0.6256410256410256,0.7433236489223195,0.9274703302373581,0.10028023163396829,350,58,15,61,False
logistic_balanced,logistic_regression,class_weight=balanced,0.5,484,76,0.15702479338842976,0.5258620689655172,0.8026315789473685,0.6354166666666666,0.7433236489223195,0.9274703302373581,0.10028023163396829,353,55,15,61,False
logistic_balanced,logistic_regression,class_weight=balanced,0.51,484,76,0.15702479338842976,0.5304347826086957,0.8026315789473685,0.6387434554973822,0.7433236489223195,0.9274703302373581,0.10028023163396829,354,54,15,61,False
logistic_balanced,logistic_regression,class_weight=balanced,0.52,484,76,0.15702479338842976,0.5398230088495575,0.8026315789473685,0.6455026455026455,0.7433236489223195,0.9274703302373581,0.10028023163396829,356,52,15,61,False
logistic_balanced,logistic_regression,class_weight=balanced,0.53,484,76,0.15702479338842976,0.5398230088495575,0.8026315789473685,0.6455026455026455,0.7433236489223195,0.9274703302373581,0.10028023163396829,356,52,15,61,False
logistic_balanced,logistic_regression,class_weight=balanced,0.54,484,76,0.15702479338842976,0.5446428571428571,0.8026315789473685,0.648936170212766,0.7433236489223195,0.9274703302373581,0.10028023163396829,357,51,15,61,False
logistic_balanced,logistic_regression,class_weight=balanced,0.55,484,76,0.15702479338842976,0.5495495495495496,0.8026315789473685,0.6524064171122995,0.7433236489223195,0.9274703302373581,0.10028023163396829,358,50,15,61,False
logistic_balanced,logistic_regression,class_weight=balanced,0.56,484,76,0.15702479338842976,0.5555555555555556,0.7894736842105263,0.6521739130434783,0.7433236489223195,0.9274703302373581,0.10028023163396829,360,48,16,60,False
logistic_balanced,logistic_regression,class_weight=balanced,0.57,484,76,0.15702479338842976,0.5555555555555556,0.7894736842105263,0.6521739130434783,0.7433236489223195,0.9274703302373581,0.10028023163396829,360,48,16,60,False
logistic_balanced,logistic_regression,class_weight=balanced,0.58,484,76,0.15702479338842976,0.5566037735849056,0.7763157894736842,0.6483516483516484,0.7433236489223195,0.9274703302373581,0.10028023163396829,361,47,17,59,False
logistic_balanced,logistic_regression,class_weight=balanced,0.59,484,76,0.15702479338842976,0.5631067961165048,0.7631578947368421,0.6480446927374302,0.7433236489223195,0.9274703302373581,0.10028023163396829,363,45,18,58,False
logistic_balanced,logistic_regression,class_weight=balanced,0.6,484,76,0.15702479338842976,0.5643564356435643,0.75,0.6440677966101694,0.7433236489223195,0.9274703302373581,0.10028023163396829,364,44,19,57,False
logistic_balanced,logistic_regression,class_weight=balanced,0.61,484,76,0.15702479338842976,0.5757575757575758,0.75,0.6514285714285715,0.7433236489223195,0.9274703302373581,0.10028023163396829,366,42,19,57,False
logistic_balanced,logistic_regression,class_weight=balanced,0.62,484,76,0.15702479338842976,0.5876288659793815,0.75,0.6589595375722543,0.7433236489223195,0.9274703302373581,0.10028023163396829,368,40,19,57,False
logistic_balanced,logistic_regression,class_weight=balanced,0.63,484,76,0.15702479338842976,0.6063829787234043,0.75,0.6705882352941176,0.7433236489223195,0.9274703302373581,0.10028023163396829,371,37,19,57,False
logistic_balanced,logistic_regression,class_weight=balanced,0.64,484,76,0.15702479338842976,0.6263736263736264,0.75,0.6826347305389222,0.7433236489223195,0.9274703302373581,0.10028023163396829,374,34,19,57,False
logistic_balanced,logistic_regression,class_weight=balanced,0.65,484,76,0.15702479338842976,0.6333333333333333,0.75,0.6867469879518072,0.7433236489223195,0.9274703302373581,0.10028023163396829,375,33,19,57,False
logistic_balanced,logistic_regression,class_weight=balanced,0.66,484,76,0.15702479338842976,0.6333333333333333,0.75,0.6867469879518072,0.7433236489223195,0.9274703302373581,0.10028023163396829,375,33,19,57,False
logistic_balanced,logistic_regression,class_weight=balanced,0.67,484,76,0.15702479338842976,0.6867469879518072,0.75,0.7169811320754716,0.7433236489223195,0.9274703302373581,0.10028023163396829,382,26,19,57,True
logistic_balanced,logistic_regression,class_weight=balanced,0.68,484,76,0.15702479338842976,0.6875,0.7236842105263158,0.7051282051282052,0.7433236489223195,0.9274703302373581,0.10028023163396829,383,25,21,55,False
logistic_balanced,logistic_regression,class_weight=balanced,0.69,484,76,0.15702479338842976,0.6933333333333334,0.6842105263157895,0.6887417218543046,0.7433236489223195,0.9274703302373581,0.10028023163396829,385,23,24,52,False
logistic_balanced,logistic_regression,class_weight=balanced,0.7,484,76,0.15702479338842976,0.6933333333333334,0.6842105263157895,0.6887417218543046,0.7433236489223195,0.9274703302373581,0.10028023163396829,385,23,24,52,False
logistic_balanced,logistic_regression,class_weight=balanced,0.71,484,76,0.15702479338842976,0.6891891891891891,0.6710526315789473,0.68,0.7433236489223195,0.9274703302373581,0.10028023163396829,385,23,25,51,False
logistic_balanced,logistic_regression,class_weight=balanced,0.72,484,76,0.15702479338842976,0.6944444444444444,0.6578947368421053,0.6756756756756757,0.7433236489223195,0.9274703302373581,0.10028023163396829,386,22,26,50,False
logistic_balanced,logistic_regression,class_weight=balanced,0.73,484,76,0.15702479338842976,0.6944444444444444,0.6578947368421053,0.6756756756756757,0.7433236489223195,0.9274703302373581,0.10028023163396829,386,22,26,50,False
logistic_balanced,logistic_regression,class_weight=balanced,0.74,484,76,0.15702479338842976,0.7,0.6447368421052632,0.6712328767123288,0.7433236489223195,0.9274703302373581,0.10028023163396829,387,21,27,49,False
logistic_balanced,logistic_regression,class_weight=balanced,0.75,484,76,0.15702479338842976,0.7101449275362319,0.6447368421052632,0.6758620689655173,0.7433236489223195,0.9274703302373581,0.10028023163396829,388,20,27,49,False
logistic_balanced,logistic_regression,class_weight=balanced,0.76,484,76,0.15702479338842976,0.7205882352941176,0.6447368421052632,0.6805555555555556,0.7433236489223195,0.9274703302373581,0.10028023163396829,389,19,27,49,False
logistic_balanced,logistic_regression,class_weight=balanced,0.77,484,76,0.15702479338842976,0.7164179104477612,0.631578947368421,0.6713286713286714,0.7433236489223195,0.9274703302373581,0.10028023163396829,389,19,28,48,False
logistic_balanced,logistic_regression,class_weight=balanced,0.78,484,76,0.15702479338842976,0.7272727272727273,0.631578947368421,0.676056338028169,0.7433236489223195,0.9274703302373581,0.10028023163396829,390,18,28,48,False
logistic_balanced,logistic_regression,class_weight=balanced,0.79,484,76,0.15702479338842976,0.7419354838709677,0.6052631578947368,0.6666666666666666,0.7433236489223195,0.9274703302373581,0.10028023163396829,392,16,30,46,False
logistic_balanced,logistic_regression,class_weight=balanced,0.8,484,76,0.15702479338842976,0.7796610169491526,0.6052631578947368,0.6814814814814815,0.7433236489223195,0.9274703302373581,0.10028023163396829,395,13,30,46,False
logistic_balanced,logistic_regression,class_weight=balanced,0.81,484,76,0.15702479338842976,0.7758620689655172,0.5921052631578947,0.6716417910447762,0.7433236489223195,0.9274703302373581,0.10028023163396829,395,13,31,45,False
logistic_balanced,logistic_regression,class_weight=balanced,0.82,484,76,0.15702479338842976,0.7758620689655172,0.5921052631578947,0.6716417910447762,0.7433236489223195,0.9274703302373581,0.10028023163396829,395,13,31,45,False
logistic_balanced,logistic_regression,class_weight=balanced,0.83,484,76,0.15702479338842976,0.7758620689655172,0.5921052631578947,0.6716417910447762,0.7433236489223195,0.9274703302373581,0.10028023163396829,395,13,31,45,False
logistic_balanced,logistic_regression,class_weight=balanced,0.84,484,76,0.15702479338842976,0.7719298245614035,0.5789473684210527,0.6616541353383458,0.7433236489223195,0.9274703302373581,0.10028023163396829,395,13,32,44,False
logistic_balanced,logistic_regression,class_weight=balanced,0.85,484,76,0.15702479338842976,0.7719298245614035,0.5789473684210527,0.6616541353383458,0.7433236489223195,0.9274703302373581,0.10028023163396829,395,13,32,44,False
logistic_balanced,logistic_regression,class_weight=balanced,0.86,484,76,0.15702479338842976,0.7924528301886793,0.5526315789473685,0.6511627906976745,0.7433236489223195,0.9274703302373581,0.10028023163396829,397,11,34,42,False
logistic_balanced,logistic_regression,class_weight=balanced,0.87,484,76,0.15702479338842976,0.7755102040816326,0.5,0.608,0.7433236489223195,0.9274703302373581,0.10028023163396829,397,11,38,38,False
logistic_balanced,logistic_regression,class_weight=balanced,0.88,484,76,0.15702479338842976,0.782608695652174,0.47368421052631576,0.5901639344262295,0.7433236489223195,0.9274703302373581,0.10028023163396829,398,10,40,36,False
logistic_balanced,logistic_regression,class_weight=balanced,0.89,484,76,0.15702479338842976,0.782608695652174,0.47368421052631576,0.5901639344262295,0.7433236489223195,0.9274703302373581,0.10028023163396829,398,10,40,36,False
logistic_balanced,logistic_regression,class_weight=balanced,0.9,484,76,0.15702479338842976,0.775,0.40789473684210525,0.5344827586206896,0.7433236489223195,0.9274703302373581,0.10028023163396829,399,9,45,31,False
logistic_balanced,logistic_regression,class_weight=balanced,0.91,484,76,0.15702479338842976,0.8108108108108109,0.39473684210526316,0.5309734513274337,0.7433236489223195,0.9274703302373581,0.10028023163396829,401,7,46,30,False
logistic_balanced,logistic_regression,class_weight=balanced,0.92,484,76,0.15702479338842976,0.8285714285714286,0.3815789473684211,0.5225225225225225,0.7433236489223195,0.9274703302373581,0.10028023163396829,402,6,47,29,False
logistic_balanced,logistic_regression,class_weight=balanced,0.93,484,76,0.15702479338842976,0.84375,0.35526315789473684,0.5,0.7433236489223195,0.9274703302373581,0.10028023163396829,403,5,49,27,False
logistic_balanced,logistic_regression,class_weight=balanced,0.94,484,76,0.15702479338842976,0.8620689655172413,0.32894736842105265,0.47619047619047616,0.7433236489223195,0.9274703302373581,0.10028023163396829,404,4,51,25,False
logistic_balanced,logistic_regression,class_weight=balanced,0.95,484,76,0.15702479338842976,0.84,0.27631578947368424,0.4158415841584158,0.7433236489223195,0.9274703302373581,0.10028023163396829,404,4,55,21,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.05,484,76,0.15702479338842976,0.36180904522613067,0.9473684210526315,0.5236363636363637,0.7957309484875378,0.9389189886480908,0.06444498654512647,281,127,4,72,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.06,484,76,0.15702479338842976,0.3891891891891892,0.9473684210526315,0.5517241379310345,0.7957309484875378,0.9389189886480908,0.06444498654512647,295,113,4,72,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.07,484,76,0.15702479338842976,0.4011627906976744,0.9078947368421053,0.5564516129032258,0.7957309484875378,0.9389189886480908,0.06444498654512647,305,103,7,69,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.08,484,76,0.15702479338842976,0.422360248447205,0.8947368421052632,0.5738396624472574,0.7957309484875378,0.9389189886480908,0.06444498654512647,315,93,8,68,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.09,484,76,0.15702479338842976,0.45517241379310347,0.868421052631579,0.5972850678733032,0.7957309484875378,0.9389189886480908,0.06444498654512647,329,79,10,66,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.1,484,76,0.15702479338842976,0.4852941176470588,0.868421052631579,0.6226415094339622,0.7957309484875378,0.9389189886480908,0.06444498654512647,338,70,10,66,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.11,484,76,0.15702479338842976,0.5038759689922481,0.8552631578947368,0.6341463414634146,0.7957309484875378,0.9389189886480908,0.06444498654512647,344,64,11,65,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.12,484,76,0.15702479338842976,0.5078125,0.8552631578947368,0.6372549019607843,0.7957309484875378,0.9389189886480908,0.06444498654512647,345,63,11,65,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.13,484,76,0.15702479338842976,0.5327868852459017,0.8552631578947368,0.6565656565656566,0.7957309484875378,0.9389189886480908,0.06444498654512647,351,57,11,65,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.14,484,76,0.15702479338842976,0.5462184873949579,0.8552631578947368,0.6666666666666666,0.7957309484875378,0.9389189886480908,0.06444498654512647,354,54,11,65,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.15,484,76,0.15702479338842976,0.5555555555555556,0.8552631578947368,0.6735751295336787,0.7957309484875378,0.9389189886480908,0.06444498654512647,356,52,11,65,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.16,484,76,0.15702479338842976,0.5625,0.8289473684210527,0.6702127659574468,0.7957309484875378,0.9389189886480908,0.06444498654512647,359,49,13,63,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.17,484,76,0.15702479338842976,0.5779816513761468,0.8289473684210527,0.6810810810810811,0.7957309484875378,0.9389189886480908,0.06444498654512647,362,46,13,63,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.18,484,76,0.15702479338842976,0.5833333333333334,0.8289473684210527,0.6847826086956522,0.7957309484875378,0.9389189886480908,0.06444498654512647,363,45,13,63,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.19,484,76,0.15702479338842976,0.5904761904761905,0.8157894736842105,0.6850828729281768,0.7957309484875378,0.9389189886480908,0.06444498654512647,365,43,14,62,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.2,484,76,0.15702479338842976,0.5961538461538461,0.8157894736842105,0.6888888888888889,0.7957309484875378,0.9389189886480908,0.06444498654512647,366,42,14,62,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.21,484,76,0.15702479338842976,0.6078431372549019,0.8157894736842105,0.6966292134831461,0.7957309484875378,0.9389189886480908,0.06444498654512647,368,40,14,62,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.22,484,76,0.15702479338842976,0.6262626262626263,0.8157894736842105,0.7085714285714285,0.7957309484875378,0.9389189886480908,0.06444498654512647,371,37,14,62,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.23,484,76,0.15702479338842976,0.6326530612244898,0.8157894736842105,0.7126436781609196,0.7957309484875378,0.9389189886480908,0.06444498654512647,372,36,14,62,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.24,484,76,0.15702479338842976,0.6458333333333334,0.8157894736842105,0.7209302325581395,0.7957309484875378,0.9389189886480908,0.06444498654512647,374,34,14,62,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.25,484,76,0.15702479338842976,0.6451612903225806,0.7894736842105263,0.7100591715976331,0.7957309484875378,0.9389189886480908,0.06444498654512647,375,33,16,60,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.26,484,76,0.15702479338842976,0.6781609195402298,0.7763157894736842,0.7239263803680982,0.7957309484875378,0.9389189886480908,0.06444498654512647,380,28,17,59,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.27,484,76,0.15702479338842976,0.6744186046511628,0.7631578947368421,0.7160493827160493,0.7957309484875378,0.9389189886480908,0.06444498654512647,380,28,18,58,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.28,484,76,0.15702479338842976,0.6823529411764706,0.7631578947368421,0.7204968944099379,0.7957309484875378,0.9389189886480908,0.06444498654512647,381,27,18,58,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.29,484,76,0.15702479338842976,0.6867469879518072,0.75,0.7169811320754716,0.7957309484875378,0.9389189886480908,0.06444498654512647,382,26,19,57,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.3,484,76,0.15702479338842976,0.7125,0.75,0.7307692307692307,0.7957309484875378,0.9389189886480908,0.06444498654512647,385,23,19,57,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.31,484,76,0.15702479338842976,0.7125,0.75,0.7307692307692307,0.7957309484875378,0.9389189886480908,0.06444498654512647,385,23,19,57,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.32,484,76,0.15702479338842976,0.7215189873417721,0.75,0.7354838709677419,0.7957309484875378,0.9389189886480908,0.06444498654512647,386,22,19,57,True
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.33,484,76,0.15702479338842976,0.7105263157894737,0.7105263157894737,0.7105263157894737,0.7957309484875378,0.9389189886480908,0.06444498654512647,386,22,22,54,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.34,484,76,0.15702479338842976,0.7162162162162162,0.6973684210526315,0.7066666666666667,0.7957309484875378,0.9389189886480908,0.06444498654512647,387,21,23,53,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.35,484,76,0.15702479338842976,0.7162162162162162,0.6973684210526315,0.7066666666666667,0.7957309484875378,0.9389189886480908,0.06444498654512647,387,21,23,53,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.36,484,76,0.15702479338842976,0.7083333333333334,0.6710526315789473,0.6891891891891891,0.7957309484875378,0.9389189886480908,0.06444498654512647,387,21,25,51,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.37,484,76,0.15702479338842976,0.7083333333333334,0.6710526315789473,0.6891891891891891,0.7957309484875378,0.9389189886480908,0.06444498654512647,387,21,25,51,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.38,484,76,0.15702479338842976,0.7285714285714285,0.6710526315789473,0.6986301369863014,0.7957309484875378,0.9389189886480908,0.06444498654512647,389,19,25,51,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.39,484,76,0.15702479338842976,0.7391304347826086,0.6710526315789473,0.7034482758620689,0.7957309484875378,0.9389189886480908,0.06444498654512647,390,18,25,51,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.4,484,76,0.15702479338842976,0.7313432835820896,0.6447368421052632,0.6853146853146853,0.7957309484875378,0.9389189886480908,0.06444498654512647,390,18,27,49,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.41,484,76,0.15702479338842976,0.7384615384615385,0.631578947368421,0.6808510638297872,0.7957309484875378,0.9389189886480908,0.06444498654512647,391,17,28,48,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.42,484,76,0.15702479338842976,0.746031746031746,0.618421052631579,0.6762589928057554,0.7957309484875378,0.9389189886480908,0.06444498654512647,392,16,29,47,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.43,484,76,0.15702479338842976,0.746031746031746,0.618421052631579,0.6762589928057554,0.7957309484875378,0.9389189886480908,0.06444498654512647,392,16,29,47,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.44,484,76,0.15702479338842976,0.7419354838709677,0.6052631578947368,0.6666666666666666,0.7957309484875378,0.9389189886480908,0.06444498654512647,392,16,30,46,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.45,484,76,0.15702479338842976,0.7540983606557377,0.6052631578947368,0.6715328467153284,0.7957309484875378,0.9389189886480908,0.06444498654512647,393,15,30,46,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.46,484,76,0.15702479338842976,0.7540983606557377,0.6052631578947368,0.6715328467153284,0.7957309484875378,0.9389189886480908,0.06444498654512647,393,15,30,46,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.47,484,76,0.15702479338842976,0.7627118644067796,0.5921052631578947,0.6666666666666666,0.7957309484875378,0.9389189886480908,0.06444498654512647,394,14,31,45,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.48,484,76,0.15702479338842976,0.7586206896551724,0.5789473684210527,0.6567164179104478,0.7957309484875378,0.9389189886480908,0.06444498654512647,394,14,32,44,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.49,484,76,0.15702479338842976,0.7586206896551724,0.5789473684210527,0.6567164179104478,0.7957309484875378,0.9389189886480908,0.06444498654512647,394,14,32,44,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.5,484,76,0.15702479338842976,0.7543859649122807,0.5657894736842105,0.6466165413533834,0.7957309484875378,0.9389189886480908,0.06444498654512647,394,14,33,43,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.51,484,76,0.15702479338842976,0.75,0.5526315789473685,0.6363636363636364,0.7957309484875378,0.9389189886480908,0.06444498654512647,394,14,34,42,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.52,484,76,0.15702479338842976,0.7636363636363637,0.5526315789473685,0.6412213740458015,0.7957309484875378,0.9389189886480908,0.06444498654512647,395,13,34,42,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.53,484,76,0.15702479338842976,0.7592592592592593,0.5394736842105263,0.6307692307692307,0.7957309484875378,0.9389189886480908,0.06444498654512647,395,13,35,41,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.54,484,76,0.15702479338842976,0.803921568627451,0.5394736842105263,0.6456692913385826,0.7957309484875378,0.9389189886480908,0.06444498654512647,398,10,35,41,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.55,484,76,0.15702479338842976,0.803921568627451,0.5394736842105263,0.6456692913385826,0.7957309484875378,0.9389189886480908,0.06444498654512647,398,10,35,41,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.56,484,76,0.15702479338842976,0.803921568627451,0.5394736842105263,0.6456692913385826,0.7957309484875378,0.9389189886480908,0.06444498654512647,398,10,35,41,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.57,484,76,0.15702479338842976,0.82,0.5394736842105263,0.6507936507936508,0.7957309484875378,0.9389189886480908,0.06444498654512647,399,9,35,41,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.58,484,76,0.15702479338842976,0.82,0.5394736842105263,0.6507936507936508,0.7957309484875378,0.9389189886480908,0.06444498654512647,399,9,35,41,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.59,484,76,0.15702479338842976,0.8541666666666666,0.5394736842105263,0.6612903225806451,0.7957309484875378,0.9389189886480908,0.06444498654512647,401,7,35,41,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.6,484,76,0.15702479338842976,0.851063829787234,0.5263157894736842,0.6504065040650406,0.7957309484875378,0.9389189886480908,0.06444498654512647,401,7,36,40,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.61,484,76,0.15702479338842976,0.851063829787234,0.5263157894736842,0.6504065040650406,0.7957309484875378,0.9389189886480908,0.06444498654512647,401,7,36,40,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.62,484,76,0.15702479338842976,0.851063829787234,0.5263157894736842,0.6504065040650406,0.7957309484875378,0.9389189886480908,0.06444498654512647,401,7,36,40,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.63,484,76,0.15702479338842976,0.851063829787234,0.5263157894736842,0.6504065040650406,0.7957309484875378,0.9389189886480908,0.06444498654512647,401,7,36,40,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.64,484,76,0.15702479338842976,0.8666666666666667,0.5131578947368421,0.6446280991735537,0.7957309484875378,0.9389189886480908,0.06444498654512647,402,6,37,39,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.65,484,76,0.15702479338842976,0.8666666666666667,0.5131578947368421,0.6446280991735537,0.7957309484875378,0.9389189886480908,0.06444498654512647,402,6,37,39,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.66,484,76,0.15702479338842976,0.8666666666666667,0.5131578947368421,0.6446280991735537,0.7957309484875378,0.9389189886480908,0.06444498654512647,402,6,37,39,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.67,484,76,0.15702479338842976,0.8604651162790697,0.4868421052631579,0.6218487394957983,0.7957309484875378,0.9389189886480908,0.06444498654512647,402,6,39,37,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.68,484,76,0.15702479338842976,0.8809523809523809,0.4868421052631579,0.6271186440677966,0.7957309484875378,0.9389189886480908,0.06444498654512647,403,5,39,37,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.69,484,76,0.15702479338842976,0.8780487804878049,0.47368421052631576,0.6153846153846154,0.7957309484875378,0.9389189886480908,0.06444498654512647,403,5,40,36,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.7,484,76,0.15702479338842976,0.9210526315789473,0.4605263157894737,0.6140350877192983,0.7957309484875378,0.9389189886480908,0.06444498654512647,405,3,41,35,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.71,484,76,0.15702479338842976,0.9210526315789473,0.4605263157894737,0.6140350877192983,0.7957309484875378,0.9389189886480908,0.06444498654512647,405,3,41,35,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.72,484,76,0.15702479338842976,0.918918918918919,0.4473684210526316,0.6017699115044248,0.7957309484875378,0.9389189886480908,0.06444498654512647,405,3,42,34,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.73,484,76,0.15702479338842976,0.9428571428571428,0.4342105263157895,0.5945945945945946,0.7957309484875378,0.9389189886480908,0.06444498654512647,406,2,43,33,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.74,484,76,0.15702479338842976,0.9411764705882353,0.42105263157894735,0.5818181818181818,0.7957309484875378,0.9389189886480908,0.06444498654512647,406,2,44,32,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.75,484,76,0.15702479338842976,0.9393939393939394,0.40789473684210525,0.5688073394495413,0.7957309484875378,0.9389189886480908,0.06444498654512647,406,2,45,31,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.76,484,76,0.15702479338842976,0.9375,0.39473684210526316,0.5555555555555556,0.7957309484875378,0.9389189886480908,0.06444498654512647,406,2,46,30,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.77,484,76,0.15702479338842976,0.9354838709677419,0.3815789473684211,0.5420560747663551,0.7957309484875378,0.9389189886480908,0.06444498654512647,406,2,47,29,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.78,484,76,0.15702479338842976,0.9310344827586207,0.35526315789473684,0.5142857142857142,0.7957309484875378,0.9389189886480908,0.06444498654512647,406,2,49,27,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.79,484,76,0.15702479338842976,0.9285714285714286,0.34210526315789475,0.5,0.7957309484875378,0.9389189886480908,0.06444498654512647,406,2,50,26,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.8,484,76,0.15702479338842976,0.9615384615384616,0.32894736842105265,0.49019607843137253,0.7957309484875378,0.9389189886480908,0.06444498654512647,407,1,51,25,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.81,484,76,0.15702479338842976,0.96,0.3157894736842105,0.4752475247524752,0.7957309484875378,0.9389189886480908,0.06444498654512647,407,1,52,24,False
random_forest_default,random_forest,500 trees; min_samples_leaf=2; class_weight=None,0.82,484,76,0.15702479338842976,0.9583333333333334,0.3026315789473684,0.46,0.7957309484875378,0.9389189886480908,0.06444498654512647,407,1,53,23,False
